Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas,Maximum Vehicle Class,EV Workplace Charging,Funding Sources,Year
ELEC,VOEASTROCHESTER EAST ROCH GW1,120 W Commercial St,Behind village office next to police parking.,East Rochester,NY,14445,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,43.112972,-77.485756,2025-04-21,143377,2025-04-21 01:13:51 UTC,,,,2019-08-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,2019.0
ELEC,BA #1 7 AIRPORT PARK,7 Airport Park Blvd,,Latham,NY,12110,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.756546,-73.82011,2025-04-21,143433,2025-04-21 01:13:38 UTC,,,,2019-08-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,2019.0
ELEC,BA #1 11 BRITISH AMER,11 British American Blvd,,Latham,NY,12110,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.761303,-73.81754,2025-04-21,143437,2025-04-21 01:13:37 UTC,,,,2019-08-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,2019.0
ELEC,BA #1 29 BRITISH AMER,29 British American Blvd,,Latham,NY,12110,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.762638,-73.822044,2025-04-21,143440,2025-04-21 01:13:37 UTC,,,,2019-08-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,2019.0
ELEC,BA #1 40BRITISH AMER,40 British American Blvd,,Latham,NY,12110,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.768475,-73.82226,2025-04-21,143441,2025-04-21 01:13:37 UTC,,,,2019-08-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,2019.0
ELEC,VANKLEECKS TIRE VANLKEECKS TIRE,1987 Ulster Ave,,Lake Katrine,NY,12449,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,41.991154,-73.98686,2025-04-21,143464,2025-04-21 01:13:31 UTC,,,,2019-08-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,2019.0
ELEC,CT4020-HD-GW COURT LOT,7559 Court St,,Elizabethtown,NY,12932,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,44.215187,-73.59424,2025-04-21,143486,2025-04-21 01:13:22 UTC,,,,2019-08-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,2019.0
ELEC,SUNFLOWER MARKET,75 Mill Hill Rd,,Woodstock,NY,12498,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.039112,-74.113426,2025-04-21,143566,2025-04-21 01:12:10 UTC,,,,2019-08-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,2019.0
ELEC,BURNS MGT THE SPRINGS#1,60 Weibel Ave,,Saratoga Springs,NY,12866,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,43.092505,-73.74329,2025-04-21,143572,2025-04-21 01:12:02 UTC,,,,2019-08-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,2019.0
ELEC,RPI 1 B-LOT,71 Albright Ct,,Troy,NY,12180,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.731358,-73.669075,2025-04-21,143578,2025-04-21 01:11:44 UTC,,,,2019-08-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,2019.0
ELEC,BURNS MGT WHITMORE #1,151 Jefferson St,,Saratoga Springs,NY,12866,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,43.066259,-73.780757,2025-04-21,143586,2025-04-21 01:11:31 UTC,,,,2019-08-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,2019.0
ELEC,City of Plattsburgh - City Hall,41 City Hall Pl,,Plattsburgh,NY,12901,,518-563-7702,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,200-9,44.69926,-73.452022,2023-03-08,143788,2024-01-31 22:07:01 UTC,LG,,,2019-08-08,,,,,J1772,US,,,,Public,,public,,,MUNI_GOV,,,,,,,Free,,,,,,,,,,False,,,,,,,,LD,False,,2019.0
ELEC,TOM PARKING DECK,175 myrtle blvd,,Larchmont,NY,10538,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.932917,-73.761363,2025-04-21,143877,2025-04-21 01:14:51 UTC,,,,2019-08-20,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,2019.0
ELEC,HUDSON PRESERVE BERYL WAY 5,136 Troy Schdy Rd,Next to building 2,Watervliet,NY,12189,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.73302,-73.72589,2025-04-21,143920,2025-04-21 01:15:08 UTC,,,,2019-08-21,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,2019.0
ELEC,CITYLIGHTS QUEENS LANDING,4-74 48th Ave,First floor parking garage,Long Island City,NY,11109,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.745011,-73.957424,2025-04-21,144109,2025-04-21 01:15:21 UTC,,,,2019-08-28,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,2019.0
ELEC,HWS COLLEGES 288 PULTENEY 1,288 Pulteney St,,Geneva,NY,14456,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.859764,-76.985725,2025-04-21,144137,2025-04-21 01:15:28 UTC,,,,2019-08-29,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,2019.0
ELEC,HUDSON PRESERVE BLDG 12 #10,1002 Beryl Way,,Watervliet,NY,12189,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.73136,-73.72597,2025-04-21,144375,2025-04-21 01:14:46 UTC,,,,2019-09-03,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,2019.0
ELEC,STATION TOR1 CRAWFORD PARK N,122 N Ridge St,"N. parking lot (EV charging rate starting June 1, 2022 $1.75 an hour)",Rye Brook,NY,10573,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,41.015065,-73.686638,2025-04-21,145318,2025-04-21 01:15:42 UTC,,,,2019-09-17,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,2019.0
ELEC,TOM MEMORIAL PARK,4 Baldwin Ave,,Larchmont,NY,10538,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.935345,-73.760352,2025-04-21,145333,2025-04-21 01:15:46 UTC,,,,2019-09-18,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,2019.0
ELEC,CITY-PEEKSKILL JAMES ST GARAGE,1050 Park St,,Peekskill,NY,10566,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,41.29094,-73.918106,2025-04-21,145338,2025-04-21 01:15:18 UTC,,,,2019-09-18,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,2019.0
ELEC,RRH ST MARYS 2,89 Genesee St,2nd floor on south end of parking garage,Rochester,NY,14611,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,43.149393,-77.636704,2025-04-21,145392,2025-04-21 01:15:10 UTC,,,,2019-09-20,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,2019.0
ELEC,RRH CARTER 2 FL NG3,1415 Portland Ave,"2nd Floor, East Side, Near Elevator",Rochester,NY,14621,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,43.191539,-77.588742,2025-04-21,145395,2025-04-21 01:13:48 UTC,,,,2019-09-20,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,2019.0
ELEC,ROCHESTER NY SISTER CITIES 1,28 Fitzhugh St N,Level 1 \,Rochester,NY,14614,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,43.156137,-77.614096,2025-04-21,145450,2025-04-21 01:15:55 UTC,,,,2019-09-21,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,2019.0
ELEC,SULLIVAN COUNTY SULLIVAN 2,14 Sturgis Rd,Rear parking lot of the DMV,Monticello,NY,12701,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,41.65952,-74.6908,2025-04-21,145532,2025-04-21 01:16:12 UTC,,,,2019-09-26,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,2019.0
ELEC,CT4021-COURTHSE FRANKLINCOCOURT,355 W Main St,Located at Rear of Courthouse Building,Malone,NY,12953,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,44.84974,-74.295105,2025-04-21,145534,2025-04-21 01:16:10 UTC,,,,2019-09-26,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,2019.0
ELEC,ROCHESTER NY SISTERS CITY 2,10 Fitzhugh St N,level 1 adjacent to the entrance,Rochester,NY,14614,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,43.155933,-77.614075,2025-04-21,145539,2025-04-21 01:15:55 UTC,,,,2019-09-26,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,2019.0
ELEC,U.S.B.STATION#1 ULSTER SAVINGS,180 Schwenk Dr,,Kingston,NY,12401,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,41.93765,-74.025314,2025-04-21,145543,2025-04-21 01:14:22 UTC,,,,2019-09-26,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,2019.0
ELEC,GARDEN CHARGERS JOVIA #5,1000 Corporate Dr,Member Parking 2,Westbury,NY,11590,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.740231,-73.601034,2025-04-21,145671,2025-04-21 01:16:13 UTC,,,,2019-10-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,2019.0
ELEC,EPLLC LOCKHEED 6,136 Transistor Pkwy,,Liverpool,NY,13088,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,43.106487,-76.18796,2025-04-21,145761,2025-04-21 01:16:04 UTC,,,,2019-10-03,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,2019.0
ELEC,EPLLC LOCKHEED 4,143 Ocean Channel Way,,Liverpool,NY,13088,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,43.110138,-76.18719,2025-04-21,145763,2025-04-21 01:16:04 UTC,,,,2019-10-03,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,2019.0
ELEC,EPLLC LOCKHEED 2,497 Electronics Pkwy,,Liverpool,NY,13088,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,43.110046,-76.18823,2025-04-21,145764,2025-04-21 01:16:04 UTC,,,,2019-10-03,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,2019.0
ELEC,STATION TOR1 CRAWFORD PARK S,122 North Ridge St.,"S. parking lot (EV charging rates starting June 1, 2022 $1.75 an hour)",Rye Brook,NY,10573,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,41.015297,-73.68572,2025-04-21,146604,2025-04-21 01:15:42 UTC,,,,2019-10-04,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,2019.0
ELEC,HONEST WEIGHT HONEST WEIGHT 2,100 Watervliet av,,Albany,NY,12206,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.67819,-73.78163,2025-04-21,146796,2025-04-21 01:16:33 UTC,,,,2019-10-11,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,2019.0
ELEC,HONEST WEIGHT HONEST WEIGHT 1,100 Watervliet Ave,,Albany,NY,12206,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.678158,-73.78155,2025-04-21,146797,2025-04-21 01:16:33 UTC,,,,2019-10-11,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,2019.0
ELEC,Shops at Skyview center,"40-24 College Point Blvd, Suite B215",,Flushing,NY,11354,,833-632-2778,E,,Public,24 hours daily,,,,,,1.0,3.0,,Electrify America,https://www.electrifyamerica.com,GPS,40.75619,-73.8363,2025-04-21,146876,2025-04-21 02:57:09 UTC,,,,2019-10-11,,,,,J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,2019.0
ELEC,STRONG MUSEUM STRONG L1 #4,1 Manhattan Square Dr,Please note: This is a paid garage. Full parking rate is $10 if not visiting the museum. Parking as a museum guest is $7. Station is at Level 1 of the parking garage,Rochester,NY,14607,,888-758-4389,E,,Public,Mon 8:00am - 5:00pm; Tue 8:00am - 5:00pm; Wed 8:00am - 5:00pm; Thu 8:00am - 5:00pm; Fri 8:00am - 8:00pm; Sat 8:00am - 8:00pm; Sun 8:00am - 5:00pm,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,43.151898,-77.600937,2025-04-21,146983,2025-04-21 01:16:34 UTC,,,,2019-10-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,2019.0
ELEC,Glenwood Management - Paramount Garage,221 E 38th St,,New York,NY,10016,,212-599-8610,E,,Public,24 hours daily; can charge for up to 10 hours,A Cash D Debit M V,,,,,1.0,,,Non-Networked,,200-9,40.74793,-73.974556,2023-03-08,147009,2024-01-31 22:07:01 UTC,P,,,2016-01-01,,,,,J1772,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,$15 per session,,,,,,,,,,False,,,,,,,,LD,False,,2016.0
ELEC,PENN YAN PUBLIC STATION 2,214 Main St,Penn Yan Public Library,Penn Yan,NY,14527,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.664195,-77.05707,2025-04-21,147016,2025-04-21 01:16:51 UTC,,,,2019-10-17,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,2019.0
ELEC,Amtrak - Niagara Falls,825 Depot Ave W,,Niagara Falls,NY,14305,,716-285-0242,E,,Public,24 hours daily,,,,,,2.0,,,Non-Networked,,GPS,43.110202,-79.05543,2024-07-11,147094,2025-02-12 00:16:32 UTC,P,,,2019-10-01,,,,,J1772,US,,,,Public,,public,,,PAY_LOT,,,,,,,Free,,,,,,,,,,False,,,,,,,,LD,False,,2019.0
ELEC,Niagara Power Vista,5777 Lewiston Rd,,Lewiston,NY,14092,,,E,,Public,24 hours daily,,,,,,6.0,,,Non-Networked,,GPS,43.14072971033406,-79.03734779364015,2024-08-15,147095,2025-02-12 00:16:32 UTC,SG,,,2019-10-01,,,,,J1772,US,,,,Public,,public,,,MUSEUM,,,,,,,Free,,,,,,,,,,False,,,,,,,,LD,False,,2019.0
ELEC,Castellani Art Museum - Niagara University,5795 Lewiston Rd,,Niagara University,NY,14109,,716-286-8200,E,,Public,24 hours daily,,,,,,2.0,,,Non-Networked,,GPS,43.136934,-79.036462,2024-03-14,147097,2025-02-12 00:16:32 UTC,P,,,2019-01-01,,,,,J1772,US,,,,Public,,public,,,MUSEUM,,,,,,,$1.50 per hour for first 3 hours; $5 per hour following,,,,,,,,,,False,,,,,,,,LD,False,,2019.0
ELEC,Queens Center Mall,90-15 Queens Blvd.,,Elmhurst,NY,11373,,833-632-2778,E,,Public,24 hours daily,,,,,,1.0,3.0,,Electrify America,https://www.electrifyamerica.com,GPS,40.73487,-73.87038,2025-04-21,147204,2025-04-21 02:58:23 UTC,,,,2019-10-24,,,,,J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,2019.0
ELEC,24 STATE STREET SPIEGEL CENTER,35 Lincoln Ave,,Pittsford,NY,14534,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,43.089355,-77.51962,2025-04-21,147217,2025-04-21 01:17:07 UTC,,,,2019-10-25,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,2019.0
ELEC,FMCC FMCC 2,2805 NY-67,Parking Lot 3 - Allen House and Student Welcome Center,Johnstown,NY,12095,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.982567,-74.29434,2025-04-21,147461,2025-04-21 01:17:16 UTC,,,,2019-11-02,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,2019.0
ELEC,PICOTTE 80 WOLF 2,80 Wolf Rd,,Colonie,NY,12205,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.715424,-73.81346,2025-04-21,147462,2025-04-21 01:17:13 UTC,,,,2019-11-02,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,2019.0
ELEC,PANYNJ JFK Y GARAGE 2,JFK Access Rd JFK International Airport,Level 1 by elevator,Queens,NY,11430,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.64572,-73.779384,2025-04-21,147469,2025-04-21 01:15:59 UTC,,,,2019-11-02,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,2019.0
ELEC,PANYNJ JFK Y GARAGE 4,JFK Terminal 5 JFK International Airport,,Queens,NY,11430,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.645841,-73.779222,2025-04-21,147470,2025-04-21 01:15:55 UTC,,,,2019-11-02,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,2019.0
ELEC,45 RESEARCH WAY 45 RESEARCH #1,45 Research Way,,Setauket- East Setauket,NY,11733,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.904465,-73.08778,2025-04-21,147496,2025-04-21 01:17:27 UTC,,,,2019-11-05,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,2019.0
ELEC,ULSTER COUNTY POOL,214 Libertyville Rd,"Ulster County's fee for public charging is $0.50 per hour, effective 1-1-2020.",New Paltz,NY,12561,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,41.723953,-74.1176,2025-04-21,147504,2025-04-21 01:17:12 UTC,,,,2019-11-05,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,2019.0
ELEC,EP Building,1 Research Cir,,Niskayuna,NY,12309,,888-998-2546,E,,Public,24 hours daily,,,,,,5.0,,,Blink Network,https://blinkcharging.com,GPS,42.82891141,-73.87421264,2025-04-21,148042,2025-04-21 00:08:12 UTC,,,,2018-11-05,,,,,J1772,US,,,,Public,,public,,,,,,,,,,FREE,,,,,,,,,,,,,,,,,,,False,,2018.0
ELEC,CEB Bldg,1 ResearchCircle,,Niskayuna,NY,12309,,888-998-2546,E,,Public,24 hours daily,,,,,,13.0,,,Blink Network,https://blinkcharging.com,GPS,42.82890987,-73.87419976,2025-04-21,148043,2025-04-21 00:08:22 UTC,,,,2018-11-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,FREE,,,,,,,,,,,,,,,,,,,False,,2018.0
ELEC,Elm Ave,1 Research Circle,,Niskayuna,NY,12309,,888-998-2546,E,,Public,24 hours daily,,,,,,11.0,,,Blink Network,https://blinkcharging.com,GPS,42.8255827,-73.8793366,2025-04-21,148044,2025-04-21 00:12:36 UTC,,,,2018-11-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,FREE,,,,,,,,,,,,,,,,,,,False,,2018.0
ELEC,Lake Mohonk,1000 Mountain Rest Road,,New Paltz,NY,12561,,888-998-2546,E,,Public,24 hours daily,,,,,,4.0,,,Blink Network,https://blinkcharging.com,GPS,41.76928755,-74.15710021,2025-04-21,148083,2025-04-21 00:20:41 UTC,,,,2015-05-19,,,,,J1772,US,,,,Public,,public,,,,,,,,,,FREE,,,,,,,,,,,,,,,,,,,False,,2015.0
ELEC,BottleBuys,350 Glen Head Road,,Glen Head,NY,11545,,888-998-2546,E,,Public,24 hours daily,,,,,,2.0,,,Blink Network,https://blinkcharging.com,GPS,40.8375748,-73.6143791,2025-04-21,148164,2025-04-21 00:18:17 UTC,,,,2014-11-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"$2.00/Hr Parking Fee , $0.00-$1.00/kWh Variable Energy Fee",,,,,,,,,,,,,,,,,,,False,,2014.0
ELEC,Bottle Bargains,1033 Fort Salonga Rd,,Northport,NY,11768,,888-998-2546,E,,Public,24 hours daily,,,,,,2.0,,,Blink Network,https://blinkcharging.com,GPS,40.9081167,-73.3154628,2025-04-21,148165,2025-04-21 00:05:24 UTC,,,,2018-08-13,,,,,J1772,US,,,,Public,,public,,,,,,,,,,FREE,,,,,,,,,,,,,,,,,,,False,,2018.0
ELEC,ICE RINK LIBRARY,9 Division St,,Saugerties,NY,12477,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.07773,-73.94865,2025-04-21,149087,2025-04-21 01:17:39 UTC,,,,2019-11-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,2019.0
ELEC,Brighton Memorial Library,2300 Elmwood Ave,,Rochester,NY,14618,,585-784-5300,E,,Public,24 hours daily,,,,,,2.0,,,Non-Networked,,200-9,43.127059,-77.575573,2023-03-08,149107,2024-01-31 22:07:01 UTC,LG,,,2016-09-26,,,,,J1772,US,,,,Public,,public,,,LIBRARY,,,,,,,Free,,,,,,,,,,False,,,,,,,,LD,False,,2016.0
ELEC,TOWN SAND LAKE SAND LAKE,8428 Miller Hill Rd,,Averill Park,NY,12018,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.638393,-73.54167,2025-04-21,149114,2025-04-21 01:17:31 UTC,,,,2019-11-13,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,2019.0
ELEC,WHEATLAND-CHILI HIGH SCH #1,940 N Rd,"Front of gym, entrance 25",Scottsville,NY,14546,,888-758-4389,E,,Public,24 hours daily,,,,,,1.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,43.027301,-77.763043,2025-04-21,149178,2025-04-21 01:16:19 UTC,,,,2019-11-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,2019.0
ELEC,TOWN GERMANTOWN MUNICIPAL LOT,189 Main St,,Germantown,NY,12526,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.132595,-73.88265,2025-04-21,149273,2025-04-21 01:17:52 UTC,,,,2019-11-20,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,2019.0
ELEC,Mall at Bay Plaza - Tesla Supercharger,260 Baychester Avenue,,Bronx,NY,10475,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,,,,,,,12.0,,Tesla,https://www.tesla.com/supercharger,200-9,40.863231,-73.828839,2024-07-01,149299,2025-02-12 00:16:32 UTC,P,,,2019-09-30,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,2019.0
ELEC,Atlantic Center - Tesla Supercharger,625 Atlantic Avenue B12,,Brooklyn,NY,11217,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,,,,,,,12.0,,Tesla,https://www.tesla.com/supercharger,200-9,40.683715,-73.974337,2024-07-01,149300,2025-02-12 00:16:32 UTC,P,,,2019-09-30,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,2019.0
